SCHEMA;TABLE_NAME;COLUMN_NAME;TABLE_KEY
DELTA;GEN_AUDITORIACONHECIMENTO;DSCCONTROLE;NAO
DELTA;GEN_AUDITORIACONHECIMENTO;DSCOSUSER;NAO
DELTA;GEN_AUDITORIACONHECIMENTO;NOMUSUARIO;NAO
DELTA;GEN_AUDITORIACONHECIMENTO;NUMCONHECIMENTO;SIM
DELTA;GEN_AUDITORIACONHECIMENTO;VALANTERIOR;NAO
DELTA;GEN_AUDITORIACONHECIMENTO;VALATUAL;NAO
DELTA;GEN_AUDITORIACORDAOPADRAO;CODCORDAOPADRAO;SIM
DELTA;GEN_AUDITORIACORDAOPADRAO;DATAUDITORIA;SIM
DELTA;GEN_AUDITORIACORDAOPADRAO;DSCAUDITORIA;NAO
DELTA;GEN_AUDITORIACORDAOPADRAO;NOMUSUARIO;SIM
DELTA;GEN_AUDITORIACORDAOPADRAO;VALANTIGO;NAO
DELTA;GEN_AUDITORIACORDAOPADRAO;VALNOVO;NAO
DELTA;GEN_AUDITORIACORRECAO;CODAUDITORIACORRECAO;SIM
DELTA;GEN_AUDITORIACORRECAO;CODEMPRESA;SIM
DELTA;GEN_AUDITORIACORRECAO;CODUSUARIO;SIM
DELTA;GEN_AUDITORIACORRECAO;DATAUDITORIA;SIM
DELTA;GEN_AUDITORIACORRECAO;DSCACTION;NAO
DELTA;GEN_AUDITORIACORRECAO;DSCAUDITORIA;NAO
DELTA;GEN_AUDITORIACORRECAO;DSCOSUSER;NAO
DELTA;GEN_AUDITORIACORRECAO;NUMCORRECAO;SIM
DELTA;GEN_AUDITORIACORRECAO;VALANTIGO;NAO
DELTA;GEN_AUDITORIACORRECAO;VALNOVO;NAO
DELTA;GEN_AUDITORIACUPOMMOVIV;CODAUDITORIA;SIM
DELTA;GEN_AUDITORIACUPOMMOVIV;CODEMPRESA;NAO
DELTA;GEN_AUDITORIACUPOMMOVIV;DATAUDITORIA;NAO
DELTA;GEN_AUDITORIACUPOMMOVIV;DSCMENSAGEM;NAO
DELTA;GEN_AUDITORIACUPOMMOVIV;IDTSITUACAO;NAO
DELTA;GEN_AUDITORIACUPOMMOVIV;NUMCUPOMFISCAL;NAO
DELTA;GEN_AUDITORIACUPOMMOVIV;NUMDOCUMENTO;NAO
DELTA;GEN_AUDITORIADADOCOBRANCA;CODEMPRESA;NAO
DELTA;GEN_AUDITORIADADOCOBRANCA;CODVENDA;NAO
DELTA;GEN_AUDITORIADADOCOBRANCA;DATAUDITORIA;NAO
DELTA;GEN_AUDITORIADADOCOBRANCA;DSCAUDITORIA;NAO
DELTA;GEN_AUDITORIADADOCOBRANCA;NOMUSUARIO;NAO
DELTA;GEN_AUDITORIADADOCOBRANCA;VALANTERIOR;NAO
DELTA;GEN_AUDITORIADADOCOBRANCA;VALATUAL;NAO
DELTA;GEN_AUDITORIADECOMPOSICAOPRECO;CODAUDITORIA;SIM
DELTA;GEN_AUDITORIADECOMPOSICAOPRECO;CODEMPRESA;NAO
DELTA;GEN_AUDITORIADECOMPOSICAOPRECO;CODGRUPOPAI;NAO
DELTA;GEN_AUDITORIADECOMPOSICAOPRECO;CODGRUPOPRODUTO;NAO
DELTA;GEN_AUDITORIADECOMPOSICAOPRECO;CODGRUPOSERVICO;NAO
DELTA;GEN_AUDITORIADECOMPOSICAOPRECO;CODUSUARIO;SIM
DELTA;GEN_AUDITORIADECOMPOSICAOPRECO;CODVINCULO;NAO
DELTA;GEN_AUDITORIADECOMPOSICAOPRECO;DATAUDITORIA;SIM
DELTA;GEN_AUDITORIADECOMPOSICAOPRECO;DSCAUDITORIA;NAO
DELTA;GEN_AUDITORIADECOMPOSICAOPRECO;IDTACAO;SIM
DELTA;GEN_AUDITORIADECOMPOSICAOPRECO;IDTORIGEM;SIM
DELTA;GEN_AUDITORIAEMAIL;DATEMAIL;SIM
DELTA;GEN_AUDITORIAEMAIL;DSCASSUNTO;NAO
DELTA;GEN_AUDITORIAEMAIL;DSCDESTINO;NAO
DELTA;GEN_AUDITORIAEMAIL;DSCORIGEM;NAO
DELTA;GEN_AUDITORIAEMAIL;DSCUSUARIO;SIM
DELTA;GEN_AUDITORIAEMPRESA;CODAUDITORIAEMPRESA;SIM
DELTA;GEN_AUDITORIAEMPRESA;CODEMPRESA;SIM
DELTA;GEN_AUDITORIAEMPRESA;DATAUDITORIA;SIM
DELTA;GEN_AUDITORIAEMPRESA;DSCAUDITORIA;NAO
DELTA;GEN_AUDITORIAEMPRESA;NOMUSUARIO;SIM
DELTA;GEN_AUDITORIAEMPRESA;VALANTIGO;NAO
DELTA;GEN_AUDITORIAEMPRESA;VALNOVO;NAO
DELTA;GEN_AUDITORIAEMPRESAESTAB;CODAUDITORIAEMPRESAESTAB;SIM
DELTA;GEN_AUDITORIAEMPRESAESTAB;CODTIPOESTABELECIMENTO;SIM
DELTA;GEN_AUDITORIAEMPRESAESTAB;DATAUDITORIA;SIM
DELTA;GEN_AUDITORIAEMPRESAESTAB;DSCAUDITORIA;NAO
DELTA;GEN_AUDITORIAEMPRESAESTAB;NOMUSUARIO;SIM
DELTA;GEN_AUDITORIAEMPRESAESTAB;VALANTIGO;NAO
DELTA;GEN_AUDITORIAEMPRESAESTAB;VALNOVO;NAO
DELTA;GEN_AUDITORIAENDERECO;CODAUDITORIA;SIM
DELTA;GEN_AUDITORIAENDERECO;CODEMPRESA;SIM
DELTA;GEN_AUDITORIAENDERECO;CODENDERECO;SIM
DELTA;GEN_AUDITORIAENDERECO;CODUSUARIO;SIM
DELTA;GEN_AUDITORIAENDERECO;QTDPRODUTO;NAO
DELTA;GEN_AUDITORIAENDERECO;VALTOTALPRODUTO;NAO
DELTA;GEN_AUDITORIAEQUIVALENCIA;CODAUDITORIAEQUIVALENCIA;SIM
DELTA;GEN_AUDITORIAEQUIVALENCIA;CODGRUPOEQUIVALENTE;SIM
DELTA;GEN_AUDITORIAEQUIVALENCIA;CODUSUARIO;NAO
DELTA;GEN_AUDITORIAEQUIVALENCIA;DATAUDITORIA;NAO
DELTA;GEN_AUDITORIAEQUIVALENCIA;DSCACTION;NAO
DELTA;GEN_AUDITORIAEQUIVALENCIA;DSCAUDITORIA;SIM
DELTA;GEN_AUDITORIAEQUIVALENCIA;DSCOSUSER;NAO
DELTA;GEN_AUDITORIAESTOQUE;CODAUDITORIA;NAO
DELTA;GEN_AUDITORIAESTOQUE;CODDOCGERADOR;SIM
DELTA;GEN_AUDITORIAESTOQUE;CODPRODUTO;SIM
DELTA;GEN_AUDITORIAESTOQUE;CODUSUARIO;SIM
DELTA;GEN_AUDITORIAESTOQUE;DATMOVIMENTO;SIM
DELTA;GEN_AUDITORIAESTOQUE;DSCDOCGERADOR;SIM
DELTA;GEN_AUDITORIAESTOQUE;DSCLOJA;SIM
DELTA;GEN_AUDITORIAESTOQUE;DSCMAQUINA;NAO
DELTA;GEN_AUDITORIAESTOQUE;IDTDOCGERADOR;SIM
DELTA;GEN_AUDITORIAESTOQUE;IDTMOVIMENTO;SIM
DELTA;GEN_AUDITORIAESTOQUE;QTDMOVIMENTO;SIM
DELTA;GEN_AUDITORIAESTOQUE;QTDSALDOANTERIOR;SIM
DELTA;GEN_AUDITORIAESTOQUE;QTDSALDOATUAL;SIM
DELTA;GEN_AUDITORIAESTOQUETRANS;CODEMPRESA;SIM
DELTA;GEN_AUDITORIAESTOQUETRANS;CODEMPRESADESTINO;SIM
DELTA;GEN_AUDITORIAESTOQUETRANS;CODLOTE;SIM
DELTA;GEN_AUDITORIAESTOQUETRANS;CODPRODUTO;SIM
DELTA;GEN_AUDITORIAESTOQUETRANS;CODTIPOSITUACAO;SIM
DELTA;GEN_AUDITORIAESTOQUETRANS;DATAUDITORIA;SIM
DELTA;GEN_AUDITORIAESTOQUETRANS;DSCACTION;NAO
DELTA;GEN_AUDITORIAESTOQUETRANS;NOMUSUARIO;NAO
DELTA;GEN_AUDITORIAESTOQUETRANS;QTDANTERIOR;SIM
DELTA;GEN_AUDITORIAESTOQUETRANS;QTDATUAL;SIM
DELTA;GEN_AUDITORIAESTOQUETRANS;QTDMOVIMENTADA;SIM
DELTA;GEN_AUDITORIAFABRICANTE;CODFABRICANTE;SIM
DELTA;GEN_AUDITORIAFABRICANTE;CODLOG;SIM
DELTA;GEN_AUDITORIAFABRICANTE;CODUSUARIO;SIM
DELTA;GEN_AUDITORIAFABRICANTE;DATLOG;SIM
DELTA;GEN_AUDITORIAFABRICANTE;DSCANTES;NAO
DELTA;GEN_AUDITORIAFABRICANTE;DSCCAMPO;SIM
DELTA;GEN_AUDITORIAFABRICANTE;DSCDEPOIS;NAO
DELTA;GEN_AUDITORIAFABRICANTE;DSCTIPOLOG;SIM
DELTA;GEN_AUDITORIAFECHAMENTOCUPOM;CODEMPRESA;SIM
DELTA;GEN_AUDITORIAFECHAMENTOCUPOM;DSCFUNCAO;SIM
DELTA;GEN_AUDITORIAFECHAMENTOCUPOM;IDTRETORNO;SIM
DELTA;GEN_AUDITORIAFECHAMENTOCUPOM;NUMCUPOMFISCAL;SIM
DELTA;GEN_AUDITORIAFECHAMENTOCUPOM;NUMDOCUMENTO;SIM
DELTA;GEN_AUDITORIAFERRAMENTAGRUPO;CODAUDITORIA;SIM
DELTA;GEN_AUDITORIAFERRAMENTAGRUPO;CODGRUPO;NAO
DELTA;GEN_AUDITORIAFERRAMENTAGRUPO;CODPRODUTO;NAO
DELTA;GEN_AUDITORIAFERRAMENTAGRUPO;CODUSUARIO;NAO
DELTA;GEN_AUDITORIAFERRAMENTAGRUPO;DATAUDITORIA;NAO
DELTA;GEN_AUDITORIAFERRAMENTAGRUPO;DSCACTION;NAO
DELTA;GEN_AUDITORIAFERRAMENTAGRUPO;DSCAUDITORIA;NAO
DELTA;GEN_AUDITORIAFERRAMENTAGRUPO;DSCJUSTIFICATIVA;NAO
DELTA;GEN_AUDITORIAFERRAMENTAGRUPO;IDTENVIADOEMAIL;NAO
DELTA;GEN_AUDITORIAFORNDESCTAB;CODAUDITORIA;SIM
DELTA;GEN_AUDITORIAFORNDESCTAB;CODFORNECEDOR;SIM
DELTA;GEN_AUDITORIAFORNDESCTAB;CODUSUARIO;SIM
DELTA;GEN_AUDITORIAFORNDESCTAB;DATAUDITORIA;NAO
DELTA;GEN_AUDITORIAFORNDESCTAB;DSCTIPOALTERACAO;NAO
DELTA;GEN_AUDITORIAFORNDESCTAB;VALANTIGO;NAO
DELTA;GEN_AUDITORIAFORNDESCTAB;VALNOVO;NAO
DELTA;GEN_AUDITORIAGRUPO;CODAUDITORIAGRUPO;SIM
DELTA;GEN_AUDITORIAGRUPO;CODGRUPO;SIM
DELTA;GEN_AUDITORIAGRUPO;DSCAUDITORIAGRUPO;SIM
DELTA;GEN_AUDITORIAGRUPONCMCOMPRA;CODAUDITORIA;SIM
DELTA;GEN_AUDITORIAGRUPONCMCOMPRA;CODGRUPO;SIM
DELTA;GEN_AUDITORIAGRUPONCMCOMPRA;CODNCM;SIM
DELTA;GEN_AUDITORIAGRUPONCMCOMPRA;CODUSUARIO;SIM
DELTA;GEN_AUDITORIAGRUPONCMCOMPRA;DATAUDITORIA;SIM
DELTA;GEN_AUDITORIAGRUPONCMCOMPRA;DSCAUDITORIA;SIM
DELTA;GEN_AUDITORIAGRUPONCMREVENDA;CODAUDITORIA;SIM
DELTA;GEN_AUDITORIAGRUPONCMREVENDA;CODGRUPO;SIM
DELTA;GEN_AUDITORIAGRUPONCMREVENDA;CODNCM;SIM
DELTA;GEN_AUDITORIAGRUPONCMREVENDA;CODUSUARIO;SIM
DELTA;GEN_AUDITORIAGRUPONCMREVENDA;DATAUDITORIA;SIM
DELTA;GEN_AUDITORIAGRUPONCMREVENDA;DSCAUDITORIA;SIM
DELTA;GEN_AUDITORIAGRUPOPROIBICAO;CODGRUPOPROIBICAO;NAO
DELTA;GEN_AUDITORIAGRUPOPROIBICAO;CODGRUPOPROIBICAOAUD;NAO
DELTA;GEN_AUDITORIAGRUPOPROIBICAO;DATAUDITORIA;NAO
DELTA;GEN_AUDITORIAGRUPOPROIBICAO;DSCACTION;NAO
DELTA;GEN_AUDITORIAGRUPOPROIBICAO;DSCAUDITORIA;NAO
DELTA;GEN_AUDITORIAGRUPOPROIBICAO;NOMUSUARIO;NAO
DELTA;GEN_AUDITORIAGRUPOPROIBICAO;VALANTIGO;NAO
DELTA;GEN_AUDITORIAGRUPOPROIBICAO;VALNOVO;NAO
DELTA;GEN_AUDITORIAINTERGLASSMAP;CODEMPRESADESTINO;SIM
DELTA;GEN_AUDITORIAINTERGLASSMAP;CODEMPRESAORIGEM;SIM
DELTA;GEN_AUDITORIAINTERGLASSMAP;CODINTERGLASSMAPEAMENTO;NAO
DELTA;GEN_AUDITORIAINTERGLASSMAP;DATAUDITORIA;NAO
DELTA;GEN_AUDITORIAINTERGLASSMAP;DSCACTION;NAO
DELTA;GEN_AUDITORIAINTERGLASSMAP;DSCAUDITORIA;NAO
DELTA;GEN_AUDITORIAINTERGLASSMAP;DSCCONTROLE;NAO
DELTA;GEN_AUDITORIAINTERGLASSMAP;DSCTERMINAL;NAO
DELTA;GEN_AUDITORIAINTERGLASSMAP;IDTDIRETO;NAO
DELTA;GEN_AUDITORIAINTERGLASSMAP;IDTIMPORTADO;NAO
DELTA;GEN_AUDITORIAINTERGLASSMAP;IDTPERMITENFAUTOMATICA;NAO
DELTA;GEN_AUDITORIAINTERGLASSMAP;IDTPROIBIR;NAO
DELTA;GEN_AUDITORIAINTERGLASSMAP;IDTTIPOPRODUTO;NAO
DELTA;GEN_AUDITORIAINTERGLASSMAP;IDTTRIANGULAR;NAO
DELTA;GEN_AUDITORIAINTERGLASSMAP;NOMUSUARIO;NAO
DELTA;GEN_AUDITORIAINTERGLASSMAP;VALANTERIOR;NAO
DELTA;GEN_AUDITORIAINTERGLASSMAP;VALATUAL;NAO
DELTA;GEN_AUDITORIAITEM;CODAUDITORIA;SIM
DELTA;GEN_AUDITORIAITEM;CODEMPRESA;SIM
DELTA;GEN_AUDITORIAITEM;CODPRODUTO;SIM
DELTA;GEN_AUDITORIAITEM;CODUSUARIO;SIM
DELTA;GEN_AUDITORIAITEM;QTDPRODUTO;SIM
DELTA;GEN_AUDITORIALIMITE;CODCLIENTE;NAO
DELTA;GEN_AUDITORIALIMITE;DATAUDITORIA;NAO
DELTA;GEN_AUDITORIALIMITE;DSCARQUIVORETORNO;NAO
DELTA;GEN_AUDITORIALIMITE;IDTMUDAGRADUACAO;NAO
DELTA;GEN_AUDITORIALIMITE;PCTATRASO;NAO
DELTA;GEN_AUDITORIALIMITE;QTDDIAATRASO;NAO
DELTA;GEN_AUDITORIALIMITE;VALTOTALATRASO;NAO
DELTA;GEN_AUDITORIALIMITE;VALTOTALDUPLICATA;NAO
DELTA;GEN_AUDITORIALISTAGEM;CODGRUPO;NAO
DELTA;GEN_AUDITORIALISTAGEM;DATIMPRESSAO;NAO
DELTA;GEN_AUDITORIALISTAGEM;DSCEMPRESA;NAO
DELTA;GEN_AUDITORIALISTAGEM;DSCMODULO;NAO
DELTA;GEN_AUDITORIALISTAGEM;NOMUSUARIO;NAO
DELTA;GEN_AUDITORIALOTE;CODAUDITORIA;NAO
DELTA;GEN_AUDITORIALOTE;CODLOTE;NAO
DELTA;GEN_AUDITORIALOTE;CODPRODUTO;NAO
DELTA;GEN_AUDITORIALOTE;QTDESTOQUE;NAO
DELTA;GEN_AUDITORIAMAPVENDASUCATA;CODABREVIACAO;SIM
DELTA;GEN_AUDITORIAMAPVENDASUCATA;CODMAPEAMENTOVENDASUCATA;SIM
DELTA;GEN_AUDITORIAMAPVENDASUCATA;CODUFDESTINO;SIM
DELTA;GEN_AUDITORIAMAPVENDASUCATA;DATAUDITORIA;NAO
DELTA;GEN_AUDITORIAMAPVENDASUCATA;DSCACTION;NAO
DELTA;GEN_AUDITORIAMAPVENDASUCATA;DSCAUDITORIA;NAO
DELTA;GEN_AUDITORIAMAPVENDASUCATA;DSCTERMINAL;NAO
DELTA;GEN_AUDITORIAMAPVENDASUCATA;NOMLOGIN;NAO
DELTA;GEN_AUDITORIAMAPVENDASUCATA;VALANTIGO;NAO
DELTA;GEN_AUDITORIAMAPVENDASUCATA;VALNOVO;NAO
DELTA;GEN_AUDITORIAMODELOVEICULO;CODMODELOVEICULO;SIM
DELTA;GEN_AUDITORIAMODELOVEICULO;CODUSUARIO;SIM
DELTA;GEN_AUDITORIAMODELOVEICULO;DATAUDITORIA;NAO
DELTA;GEN_AUDITORIAMODELOVEICULO;DSCAUDITORIA;NAO
DELTA;GEN_AUDITORIAMODELOVEICULO;VALANTIGO;NAO
DELTA;GEN_AUDITORIAMODELOVEICULO;VALNOVO;NAO
DELTA;GEN_AUDITORIAMONTADORA;CODLOG;SIM
DELTA;GEN_AUDITORIAMONTADORA;CODMONTADORA;SIM
DELTA;GEN_AUDITORIAMONTADORA;CODUSUARIO;SIM
DELTA;GEN_AUDITORIAMONTADORA;DATLOG;SIM
DELTA;GEN_AUDITORIAMONTADORA;DSCABRVIACAOANTES;NAO
DELTA;GEN_AUDITORIAMONTADORA;DSCABRVIACAODEPOIS;NAO
DELTA;GEN_AUDITORIAMONTADORA;DSCANTES;NAO
DELTA;GEN_AUDITORIAMONTADORA;DSCDEPOIS;NAO
DELTA;GEN_AUDITORIAMONTADORA;DSCTIPOLOG;SIM
DELTA;GEN_AUDITORIAMONTADORA;IDTEXIBEDESCRICAOPRODUTOANTES;NAO
DELTA;GEN_AUDITORIAMONTADORA;IDTEXIBEDESCRICAOPRODUTODEPOIS;NAO
DELTA;GEN_AUDITORIAMONTADORA;IDTSITUACAOANTES;SIM
DELTA;GEN_AUDITORIAMONTADORA;IDTSITUACAODEPOIS;SIM
DELTA;GEN_AUDITORIAMONTADORAFAMILIA;CODFAMILIA;SIM
DELTA;GEN_AUDITORIAMONTADORAFAMILIA;CODLOG;SIM
DELTA;GEN_AUDITORIAMONTADORAFAMILIA;CODMONTADORA;SIM
DELTA;GEN_AUDITORIAMONTADORAFAMILIA;CODSEGMENTOMERCADO;SIM
DELTA;GEN_AUDITORIAMONTADORAFAMILIA;CODSEGMENTOMERCADODEPOIS;NAO
DELTA;GEN_AUDITORIAMONTADORAFAMILIA;CODUSUARIO;SIM
DELTA;GEN_AUDITORIAMONTADORAFAMILIA;DATLOG;SIM
DELTA;GEN_AUDITORIAMONTADORAFAMILIA;DSCABREVIACAOANTES;NAO
DELTA;GEN_AUDITORIAMONTADORAFAMILIA;DSCABREVIACAODEPOIS;NAO
DELTA;GEN_AUDITORIAMONTADORAFAMILIA;DSCFAMILIAANTES;NAO
DELTA;GEN_AUDITORIAMONTADORAFAMILIA;DSCFAMILIADEPOIS;NAO
DELTA;GEN_AUDITORIAMONTADORAFAMILIA;DSCTIPOLOG;SIM
DELTA;GEN_AUDITORIAMONTADORAFAMILIA;IDTEXIBEDESCRICAOPRODUTOANTES;NAO
DELTA;GEN_AUDITORIAMONTADORAFAMILIA;IDTEXIBEDESCRICAOPRODUTODEPOIS;NAO
DELTA;GEN_AUDITORIAMONTADORAFAMILIA;IDTSITUACAOANTES;SIM
DELTA;GEN_AUDITORIAMONTADORAFAMILIA;IDTSITUACAODEPOIS;SIM
DELTA;GEN_AUDITORIANOTA;CODABREVIACAO;NAO
DELTA;GEN_AUDITORIANOTA;CODMODELONOTA;NAO
DELTA;GEN_AUDITORIANOTA;CODUSUARIO;NAO
DELTA;GEN_AUDITORIANOTA;DATAUDITORIA;NAO
DELTA;GEN_AUDITORIANOTA;DSCACTION;NAO
DELTA;GEN_AUDITORIANOTA;DSCAUDITORIA;NAO
DELTA;GEN_AUDITORIANOTA;DSCCONTROLE;NAO
DELTA;GEN_AUDITORIANOTA;DSCOSUSER;NAO
DELTA;GEN_AUDITORIANOTA;NOMUSUARIO;NAO
DELTA;GEN_AUDITORIANOTA;NUMNOTA;NAO
DELTA;GEN_AUDITORIANOTA;VALANTERIOR;NAO
DELTA;GEN_AUDITORIANOTA;VALATUAL;NAO
DELTA;GEN_AUDITORIAORDEM;CODABREVIACAO;NAO
DELTA;GEN_AUDITORIAORDEM;CODORDEMTRANSFERENCIA;NAO
DELTA;GEN_AUDITORIAORDEM;CODPRODUTO;NAO
DELTA;GEN_AUDITORIAORDEM;DATAUDITORIA;NAO
DELTA;GEN_AUDITORIAORDEM;DSCMAQUINA;NAO
DELTA;GEN_AUDITORIAORDEM;DSCMOTIVO;NAO
DELTA;GEN_AUDITORIAORDEM;NOMUSUARIO;NAO
DELTA;GEN_AUDITORIAORDEM;VALANTIGO;NAO
DELTA;GEN_AUDITORIAORDEM;VALNOVO;NAO
DELTA;GEN_AUDITORIAPARCELA;CODAUDITORIAPARCELA;SIM
DELTA;GEN_AUDITORIAPARCELA;CODEMPRESA;SIM
DELTA;GEN_AUDITORIAPARCELA;CODVENDA;SIM
DELTA;GEN_AUDITORIAPARCELA;DATOCORRENCIA;SIM
DELTA;GEN_AUDITORIAPARCELA;DSCACTION;NAO
DELTA;GEN_AUDITORIAPARCELA;DSCOSUSER;NAO
DELTA;GEN_AUDITORIAPARCELA;DSCUSUARIO;SIM
DELTA;GEN_AUDITORIAPARCELA;NUMPARCELAEFETUADAS;SIM
DELTA;GEN_AUDITORIAPARCELA;NUMPARCELANEGOCIADAS;NAO
DELTA;GEN_AUDITORIAPRODUTO;CODPRODUTO;SIM
DELTA;GEN_AUDITORIAPRODUTO;DATAUDITORIA;NAO
DELTA;GEN_AUDITORIAPRODUTO;DSCAUDITORIA;NAO
DELTA;GEN_AUDITORIAPRODUTO;DSCOBSERVACAO;NAO
DELTA;GEN_AUDITORIAPRODUTO;NOMUSUARIO;NAO
DELTA;GEN_AUDITORIAPRODUTO;VALANTIGO;NAO
DELTA;GEN_AUDITORIAPRODUTO;VALNOVO;NAO
DELTA;GEN_AUDITORIAPRODUTOESTOQUE;CODEMPRESA;SIM
DELTA;GEN_AUDITORIAPRODUTOESTOQUE;CODLOTE;SIM
DELTA;GEN_AUDITORIAPRODUTOESTOQUE;CODPRODUTO;SIM
DELTA;GEN_AUDITORIAPRODUTOESTOQUE;CODTIPOSITUACAO;SIM
DELTA;GEN_AUDITORIAPRODUTOESTOQUE;CODUSUARIO;NAO
DELTA;GEN_AUDITORIAPRODUTOESTOQUE;DATMOVIMENTO;SIM
DELTA;GEN_AUDITORIAPRODUTOESTOQUE;DSCACTION;NAO
DELTA;GEN_AUDITORIAPRODUTOESTOQUE;QTDPRODUTO;SIM
DELTA;GEN_AUDITORIAPRODUTOOPCIONAL;CODABREVOPCIONALANTES;NAO
DELTA;GEN_AUDITORIAPRODUTOOPCIONAL;CODABREVOPCIONALDEPOIS;NAO
DELTA;GEN_AUDITORIAPRODUTOOPCIONAL;CODLOG;SIM
DELTA;GEN_AUDITORIAPRODUTOOPCIONAL;CODTIPOOPCIONAL;SIM
DELTA;GEN_AUDITORIAPRODUTOOPCIONAL;CODUSUARIO;SIM
DELTA;GEN_AUDITORIAPRODUTOOPCIONAL;DATLOG;NAO
DELTA;GEN_AUDITORIAPRODUTOOPCIONAL;DSCCAMPO;NAO
DELTA;GEN_AUDITORIAPRODUTOOPCIONAL;DSCTIPOAUDITORIA;NAO
DELTA;GEN_AUDITORIAPRODUTOOPCIONAL;DSCTIPOOPCIONALANTES;NAO
DELTA;GEN_AUDITORIAPRODUTOOPCIONAL;DSCTIPOOPCIONALDEPOIS;NAO
DELTA;GEN_AUDITORIAPRODUTOOPCIONAL;IDTEXIBEDESCRICAOAANTES;SIM
DELTA;GEN_AUDITORIAPRODUTOOPCIONAL;IDTEXIBEDESCRICAOADEPOIS;NAO
DELTA;GEN_AUDITORIAPRODUTOOPCIONAL;IDTSTATUSANTES;NAO
DELTA;GEN_AUDITORIAPRODUTOOPCIONAL;IDTSTATUSDEPOIS;NAO
DELTA;GEN_AUDITORIAPRODUTOUNIDADE;CODUNIDADE;SIM
DELTA;GEN_AUDITORIAPRODUTOUNIDADE;CODUSUARIO;NAO
DELTA;GEN_AUDITORIAPRODUTOUNIDADE;DATAUDITORIA;SIM
DELTA;GEN_AUDITORIAPRODUTOUNIDADE;DSCAUDITORIA;NAO
DELTA;GEN_AUDITORIAPRODUTOUNIDADE;NOMUSUARIO;SIM
DELTA;GEN_AUDITORIAPRODUTOUNIDADE;VALANTIGO;NAO
DELTA;GEN_AUDITORIAPRODUTOUNIDADE;VALNOVO;NAO
DELTA;GEN_AUDITORIAPROMOCAO;CODPRODUTO;SIM
DELTA;GEN_AUDITORIAPROMOCAO;CODUSUARIO;SIM
DELTA;GEN_AUDITORIAPROMOCAO;CODVENDA;SIM
DELTA;GEN_AUDITORIAPROMOCAO;DATMOVIMENTO;SIM
DELTA;GEN_AUDITORIAPROMOCAO;DSCLOJA;SIM
DELTA;GEN_AUDITORIAPROMOCAO;QTDMOVIMENTO;SIM
DELTA;GEN_AUDITORIAPROMOCAOPRODUTO;CODPRODUTO;SIM
DELTA;GEN_AUDITORIAPROMOCAOPRODUTO;CODPROMOCAO;SIM
DELTA;GEN_AUDITORIAPROMOCAOPRODUTO;CODPROMOCAOGRUPO;SIM
DELTA;GEN_AUDITORIAPROMOCAOPRODUTO;DATAUDITORIA;SIM
DELTA;GEN_AUDITORIAPROMOCAOPRODUTO;DSCAUDITORIA;NAO
DELTA;GEN_AUDITORIAPROMOCAOPRODUTO;NOMUSUARIO;SIM
DELTA;GEN_AUDITORIAPROMOCAOPRODUTO;VALANTIGO;NAO
DELTA;GEN_AUDITORIAPROMOCAOPRODUTO;VALNOVO;NAO
DELTA;GEN_AUDITORIAREGISTROA3;CODLOG;SIM
DELTA;GEN_AUDITORIAREGISTROA3;CODREGISTROA3;NAO
DELTA;GEN_AUDITORIAREGISTROA3;CODUSUARIO;SIM
DELTA;GEN_AUDITORIAREGISTROA3;DATLOG;SIM
DELTA;GEN_AUDITORIAREGISTROA3;DSCANTES;NAO
DELTA;GEN_AUDITORIAREGISTROA3;DSCCAMPO;SIM
DELTA;GEN_AUDITORIAREGISTROA3;DSCDEPOIS;NAO
DELTA;GEN_AUDITORIAREGISTROA3;DSCTIPOLOG;SIM
DELTA;GEN_AUDITORIAROTEIROVENDA;CODEMPRESA;NAO
DELTA;GEN_AUDITORIAROTEIROVENDA;CODROTEIRO;NAO
DELTA;GEN_AUDITORIAROTEIROVENDA;CODVENDA;NAO
DELTA;GEN_AUDITORIAROTEIROVENDA;DATAUDITORIA;NAO
DELTA;GEN_AUDITORIAROTEIROVENDA;DSCAUDITORIA;NAO
DELTA;GEN_AUDITORIAROTEIROVENDA;DSCCONTROLE;NAO
DELTA;GEN_AUDITORIAROTEIROVENDA;NOMUSUARIO;NAO
DELTA;GEN_AUDITORIAROTEIROVENDA;VALANTERIOR;NAO
DELTA;GEN_AUDITORIAROTEIROVENDA;VALATUAL;NAO
DELTA;GEN_AUDITORIASALDO;CODAUDITORIA;SIM
DELTA;GEN_AUDITORIASALDO;CODEMPRESA;NAO
DELTA;GEN_AUDITORIASALDO;CODFORNECEDOR;NAO
DELTA;GEN_AUDITORIASALDO;CODPRODUTO;NAO
DELTA;GEN_AUDITORIASALDO;CODUSUARIO;NAO
DELTA;GEN_AUDITORIASALDO;DATAUDITORIA;NAO
DELTA;GEN_AUDITORIASALDO;DSCACTION;NAO
DELTA;GEN_AUDITORIASALDO;DSCAUDITORIA;NAO
DELTA;GEN_AUDITORIASALDO;NUMPEDIDO;NAO
DELTA;GEN_AUDITORIASALDO;VALANTIGO;NAO
DELTA;GEN_AUDITORIASALDO;VALNOVO;NAO
DELTA;GEN_AUDITORIASOLICITACAOCOMPRA;CODAUDITORIA;SIM
DELTA;GEN_AUDITORIASOLICITACAOCOMPRA;CODEMPRESA;NAO
